date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,month,conversion_rate,cost_per_1000_impressions,revenue_per_click,profit,profit_margin,ai_priority_score,ai_recommendation
2024-04-05,Meta Ads,Video,Fintech,UAE,103576,1263,0.0122,0.47,593.61,22,26.98,5190.25,8.74,2024-04,0.01741884402216944,5.731153935274581,4.109461599366587,4596.64,0.8856297866191417,0.401375,Monitor / test
2024-09-25,TikTok Ads,Video,EdTech,India,111154,5124,0.0461,0.89,4560.36,368,12.39,82164.4,18.02,2024-09,0.07181889149102264,41.027403422279,16.035206869633097,77604.04,0.9444971301439553,0.866111111111111,Scale budget
2024-10-28,Google Ads,Search,E-commerce,USA,104456,6403,0.0613,2.11,13510.33,440,30.71,111130.68,8.23,2024-10,0.06871778853662346,129.33991345638356,17.35603310947993,97620.34999999999,0.8784284411829388,0.7749027777777776,Scale budget
2024-10-12,Meta Ads,Display,SaaS,UAE,173307,3292,0.019,1.03,3390.76,74,45.82,21574.44,6.36,2024-10,0.022478736330498177,19.56504930556758,6.553596597812879,18183.68,0.8428343910664657,0.35644444444444445,Monitor / test
2024-03-10,Google Ads,Display,Fintech,Australia,197459,5667,0.0287,3.56,20174.52,105,192.14,17723.39,0.88,2024-03,0.018528321863419798,102.17067846996085,3.127473089818246,-2451.130000000001,-0.13829916285767008,0.12277777777777778,Reduce spend
2024-09-01,TikTok Ads,Video,EdTech,UK,154676,5970,0.0386,1.09,6507.3,107,60.82,14099.39,2.17,2024-09,0.01792294807370184,42.07052160645478,2.3617068676716917,7592.089999999999,0.5384693947752349,0.2687777777777778,Reduce spend
2024-04-24,Meta Ads,Video,Fintech,India,138528,3698,0.0267,2.27,8394.46,264,31.8,34788.99,4.14,2024-04,0.0713899405083829,60.59756872256872,9.407514872904272,26394.53,0.7587035438510862,0.5677916666666667,Monitor / test
2024-08-01,Google Ads,Display,SaaS,Canada,188490,6879,0.0365,2.84,19536.36,279,70.02,18268.77,0.94,2024-08,0.040558220671609246,103.64666560560242,2.655730484081989,-1267.5900000000001,-0.06938562366267681,0.28429166666666666,Reduce spend
2024-09-21,TikTok Ads,Display,SaaS,USA,155929,6408,0.0411,0.97,6215.76,481,12.92,51123.92,8.22,2024-09,0.07506242197253434,39.862758050138204,7.978139825218476,44908.159999999996,0.8784177739109207,0.7981944444444444,Scale budget
2024-05-31,Google Ads,Display,EdTech,Canada,177220,4607,0.026,2.32,10688.24,114,93.76,9297.03,0.87,2024-05,0.02474495333188626,60.31057442726554,2.018022574343391,-1391.2099999999991,-0.14964026145984244,0.15331944444444448,Reduce spend
2024-10-10,Meta Ads,Video,E-commerce,Canada,188552,6373,0.0338,0.65,4142.45,129,32.11,8973.49,2.17,2024-10,0.02024164443747058,21.96980143408715,1.4080480150635493,4831.04,0.5383680151200927,0.3023888888888889,Reduce spend
2024-09-15,Google Ads,Video,E-commerce,Canada,136460,4462,0.0327,0.88,3926.56,322,12.19,59937.98,15.26,2024-09,0.07216494845360824,28.774439396160048,13.432985208426715,56011.420000000006,0.9344896174345549,0.8076944444444444,Scale budget
2024-10-07,TikTok Ads,Display,Healthcare,Canada,124614,4573,0.0367,0.29,1326.17,240,5.53,46988.2,35.43,2024-10,0.052481959326481524,10.642223185195885,10.27513667176908,45662.03,0.971776531129092,0.7810833333333334,Scale budget
2024-04-15,Meta Ads,Video,SaaS,India,28359,612,0.0216,0.75,459.0,30,15.3,6591.07,14.36,2024-04,0.049019607843137254,16.185337987940336,10.76972222222222,6132.07,0.9303603208583735,0.6380694444444444,Monitor / test
2024-06-28,Meta Ads,Search,E-commerce,USA,81759,1316,0.0161,0.9,1184.4,46,25.75,6171.89,5.21,2024-06,0.034954407294832825,14.486478552819873,4.6898860182370825,4987.49,0.8080976815853814,0.41833333333333333,Monitor / test
2024-04-05,Meta Ads,Video,E-commerce,Germany,131230,2139,0.0163,2.23,4769.97,105,45.43,24738.73,5.19,2024-04,0.04908835904628331,36.348167339785114,11.565558672276765,19968.76,0.8071861409215428,0.43134722222222216,Monitor / test
2024-06-01,TikTok Ads,Search,E-commerce,Canada,49659,2413,0.0486,1.45,3498.85,191,18.32,38157.72,10.91,2024-06,0.07915457936179031,70.45752028836667,15.813394115209283,34658.87,0.9083055801027945,0.8551249999999999,Scale budget
2024-02-07,TikTok Ads,Display,Fintech,Germany,103029,6830,0.0663,0.52,3551.6,148,24.0,14545.74,4.1,2024-02,0.021669106881405564,34.471847732191904,2.129683748169839,10994.14,0.7558322917912735,0.5049444444444444,Monitor / test
2024-06-01,TikTok Ads,Shopping,Healthcare,Canada,52368,3351,0.064,0.61,2044.11,117,17.47,12829.28,6.28,2024-06,0.03491495076096687,39.033570119156735,3.82849298716801,10785.17,0.840668377336842,0.6377777777777778,Monitor / test
2024-06-15,TikTok Ads,Video,EdTech,Canada,144585,8357,0.0578,0.52,4345.64,412,10.55,78373.31,18.03,2024-06,0.049299988033983486,30.055953245495733,9.37816321646524,74027.67,0.9445520420153238,0.8026249999999999,Scale budget
2024-03-22,TikTok Ads,Shopping,Fintech,UK,40308,3853,0.0956,1.09,4199.77,291,14.43,33059.93,7.87,2024-03,0.07552556449519855,104.19197181700903,8.580308850246562,28860.16,0.8729649457817968,0.8686527777777778,Scale budget
2024-08-08,TikTok Ads,Search,E-commerce,Germany,43635,2469,0.0566,1.21,2987.49,133,22.46,19667.27,6.58,2024-08,0.05386796273795059,68.46545204537641,7.965682462535439,16679.78,0.848098388846037,0.6934583333333334,Scale budget
2024-08-08,Meta Ads,Search,EdTech,India,164074,6152,0.0375,0.95,5844.4,360,16.23,47241.24,8.08,2024-08,0.05851755526657997,35.62051269549105,7.679005201560468,41396.84,0.8762860585369902,0.6955833333333333,Scale budget
2024-08-13,Meta Ads,Shopping,Healthcare,Canada,107300,2693,0.0251,0.57,1535.01,153,10.03,18121.16,11.81,2024-08,0.05681396212402525,14.30577819198509,6.728986260675826,16586.15,0.9152918466588232,0.6851388888888889,Scale budget
2024-11-04,Meta Ads,Display,EdTech,India,177443,4400,0.0248,2.17,9548.0,231,41.33,43094.26,4.51,2024-11,0.0525,53.808828750641055,9.79415,33546.26,0.778439170321059,0.4696666666666667,Monitor / test
2024-04-20,TikTok Ads,Shopping,EdTech,UAE,141268,7402,0.0524,1.24,9178.48,335,27.4,31326.97,3.41,2024-04,0.045258038368008645,64.97210974884617,4.232230478249122,22148.49,0.7070102853866812,0.5357777777777778,Monitor / test
2024-05-26,TikTok Ads,Display,EdTech,Germany,145631,4194,0.0288,0.84,3522.96,59,59.71,15427.34,4.38,2024-05,0.014067715784453982,24.19100328913487,3.6784310920362424,11904.380000000001,0.7716417736304509,0.2964861111111111,Reduce spend
2024-11-22,TikTok Ads,Search,EdTech,Canada,191041,7393,0.0387,0.53,3918.29,446,8.79,15789.02,4.03,2024-11,0.060327336669822804,20.510204615763108,2.1356715812254836,11870.73,0.7518345027113779,0.6354027777777778,Monitor / test
2024-11-13,TikTok Ads,Video,Healthcare,UK,72145,3058,0.0424,0.77,2354.66,78,30.19,7543.67,3.2,2024-11,0.025506867233485938,32.63788204310763,2.4668639633747547,5189.01,0.6878628041788679,0.41133333333333333,Monitor / test
2024-03-04,Meta Ads,Video,SaaS,UAE,113447,1826,0.0161,1.73,3158.98,24,131.62,4477.79,1.42,2024-03,0.013143483023001095,27.845425617248583,2.4522398685651696,1318.81,0.29452252115440875,0.08693055555555555,Reduce spend
2024-12-12,TikTok Ads,Search,Healthcare,India,195512,8328,0.0426,1.63,13574.64,198,68.56,14486.58,1.07,2024-12,0.02377521613832853,69.43123695732231,1.7395028818443803,911.9400000000005,0.06295067572884701,0.24518055555555557,Reduce spend
2024-06-19,Meta Ads,Search,SaaS,USA,149446,6456,0.0432,2.19,14138.64,397,35.61,118768.88,8.4,2024-06,0.061493184634448576,94.60701524296401,18.39666666666667,104630.24,0.8809566950534518,0.6841111111111111,Scale budget
2024-09-03,TikTok Ads,Video,SaaS,Germany,154307,9212,0.0597,1.3,11975.6,700,17.11,61706.24,5.15,2024-09,0.07598784194528875,77.60892247273293,6.698462874511507,49730.64,0.8059256243776967,0.7803611111111111,Scale budget
2024-11-26,Meta Ads,Display,Healthcare,India,149675,3143,0.021,1.55,4871.65,147,33.14,33184.47,6.81,2024-11,0.0467706013363029,32.54818774010356,10.558215081132676,28312.82,0.8531948830281152,0.49799999999999994,Monitor / test
2024-04-05,TikTok Ads,Shopping,Healthcare,UAE,184065,6350,0.0345,1.34,8509.0,273,31.17,39093.51,4.59,2024-04,0.04299212598425197,46.22823459104121,6.156458267716536,30584.510000000002,0.7823423888005964,0.5000416666666666,Monitor / test
2024-10-04,TikTok Ads,Search,EdTech,Germany,64484,2966,0.046,1.25,3707.5,227,16.33,27232.61,7.35,2024-10,0.076534052596089,57.494882451460825,9.1815947403911,23525.11,0.8638580730969232,0.7941666666666667,Scale budget
2024-07-28,Meta Ads,Video,EdTech,UAE,148088,4561,0.0308,1.36,6202.96,173,35.86,48056.97,7.75,2024-07,0.03793027844770883,41.886986116363246,10.536498574873931,41854.01,0.8709248627202256,0.5163194444444444,Monitor / test
2024-09-09,Google Ads,Display,SaaS,India,28068,990,0.0353,1.01,999.9,28,35.71,5661.1,5.66,2024-09,0.028282828282828285,35.624198375374085,5.718282828282828,4661.200000000001,0.8233735493102048,0.4593333333333333,Monitor / test
2024-03-23,TikTok Ads,Search,Healthcare,USA,131385,6910,0.0526,0.34,2349.4,206,11.4,6729.96,2.86,2024-03,0.029811866859623733,17.881797769912854,0.9739450072358901,4380.5599999999995,0.6509043144387188,0.497986111111111,Monitor / test
2024-05-16,TikTok Ads,Search,EdTech,UAE,77882,3029,0.0389,0.47,1423.63,228,6.24,44433.62,31.21,2024-05,0.07527236711786069,18.279319996918417,14.669402443050513,43009.990000000005,0.9679605217850809,0.8898888888888888,Scale budget
2024-09-10,TikTok Ads,Shopping,Healthcare,UAE,90066,6025,0.0669,1.77,10664.25,417,25.57,40275.46,3.78,2024-09,0.06921161825726141,118.4048364532676,6.684723651452282,29611.21,0.735217176911201,0.6907361111111111,Scale budget
2024-07-25,Meta Ads,Shopping,E-commerce,India,186775,2409,0.0129,0.69,1662.21,107,15.53,10079.71,6.06,2024-07,0.044416770444167704,8.89953152188462,4.184188459941884,8417.5,0.8350934699510205,0.500361111111111,Monitor / test
2024-04-15,Google Ads,Video,Fintech,India,57328,2161,0.0377,1.53,3306.33,99,33.4,17903.97,5.42,2024-04,0.045812124016658955,57.67391152665364,8.285039333641834,14597.640000000001,0.8153297843997728,0.5424444444444444,Monitor / test
2024-02-22,Google Ads,Video,SaaS,India,87570,3415,0.039,2.57,8776.55,236,37.19,46705.85,5.32,2024-02,0.06910688140556369,100.22324997145141,13.676676427525623,37929.3,0.8120888496837121,0.6385972222222223,Monitor / test
2024-06-18,Meta Ads,Video,SaaS,UAE,54864,1876,0.0342,1.52,2851.52,121,23.57,23640.39,8.29,2024-06,0.06449893390191898,51.97433654126567,12.601487206823027,20788.87,0.8793793165002777,0.6920972222222221,Scale budget
2024-11-04,Google Ads,Display,SaaS,Australia,91861,2535,0.0276,1.24,3143.4,137,22.94,8299.82,2.64,2024-11,0.05404339250493097,34.21909188883204,3.2740907297830373,5156.42,0.6212688949880841,0.45918055555555554,Monitor / test
2024-06-04,Meta Ads,Search,E-commerce,Australia,16920,389,0.023,1.23,478.47,15,31.9,3222.58,6.74,2024-06,0.038560411311053984,28.27836879432624,8.28426735218509,2744.1099999999997,0.8515257961012604,0.47304166666666664,Monitor / test
2024-08-16,Meta Ads,Shopping,Healthcare,India,117421,3428,0.0292,0.61,2091.08,99,21.12,25079.21,11.99,2024-08,0.028879813302217037,17.808398838367925,7.315988914819136,22988.129999999997,0.91662097809301,0.5613472222222222,Monitor / test
2024-06-29,Google Ads,Display,EdTech,UK,146332,7184,0.0491,2.8,20115.2,366,54.96,40775.67,2.03,2024-06,0.05094654788418708,137.46275592488314,5.6759006124721605,20660.469999999998,0.5066862175409993,0.44229166666666664,Monitor / test
2024-01-11,Meta Ads,Shopping,SaaS,USA,144993,2783,0.0192,1.47,4091.01,120,34.09,10562.14,2.58,2024-01,0.04311893639956881,28.215224183236433,3.7952353575278472,6471.129999999999,0.612672242556906,0.3414583333333333,Monitor / test
2024-07-28,Google Ads,Display,Fintech,Canada,35702,999,0.028,1.58,1578.42,15,105.23,2820.45,1.79,2024-07,0.015015015015015015,44.21096857318918,2.8232732732732733,1242.0299999999997,0.4403658990586608,0.16852777777777778,Reduce spend
2024-09-01,Google Ads,Shopping,Healthcare,Germany,184976,6270,0.0339,2.66,16678.2,412,40.48,40433.91,2.42,2024-09,0.0657097288676236,90.16412940057089,6.4487894736842115,23755.710000000003,0.5875194855011548,0.4920138888888888,Monitor / test
2024-06-10,Google Ads,Search,E-commerce,UAE,119235,5258,0.0441,1.1,5783.8,141,41.02,24150.02,4.18,2024-06,0.026816279954355267,48.50756908625823,4.593004944845949,18366.22,0.7605053743226714,0.4367083333333333,Monitor / test
2024-08-14,Google Ads,Shopping,EdTech,India,127211,3968,0.0312,2.63,10435.84,194,53.79,37337.18,3.58,2024-08,0.04889112903225806,82.03567301569834,9.409571572580646,26901.34,0.7204973701816795,0.42825,Monitor / test
2024-12-16,TikTok Ads,Video,Fintech,USA,27584,1561,0.0566,0.94,1467.34,93,15.78,19425.98,13.24,2024-12,0.05957719410634209,53.195330626450115,12.44457399103139,17958.64,0.9244650720324019,0.8104722222222223,Scale budget
2024-05-25,Google Ads,Shopping,SaaS,Germany,194928,9161,0.047,1.88,17222.68,571,30.16,17839.23,1.04,2024-05,0.06232944001746534,88.35405893458098,1.9473016046283156,616.5499999999993,0.034561469301085265,0.47684722222222226,Monitor / test
2024-10-26,Google Ads,Search,E-commerce,Australia,90349,5420,0.06,3.02,16368.4,105,155.89,16913.07,1.03,2024-10,0.01937269372693727,181.16857961903284,3.1204926199261993,544.6700000000001,0.03220408831749647,0.24847222222222223,Reduce spend
2024-07-08,TikTok Ads,Video,EdTech,Germany,170011,10149,0.0597,0.55,5581.95,110,50.74,29617.76,5.31,2024-07,0.010838506256774067,32.832875519819304,2.9182934279239334,24035.809999999998,0.8115336878953708,0.429125,Monitor / test
2024-08-06,Google Ads,Display,Healthcare,USA,54158,3374,0.0623,0.81,2732.94,55,49.69,5839.17,2.14,2024-08,0.016301126259632485,50.462350899220795,1.7306372258446947,3106.23,0.5319643031458238,0.34108333333333335,Monitor / test
2024-01-02,Meta Ads,Display,SaaS,UK,143485,3945,0.0275,0.71,2800.95,187,14.98,30765.32,10.98,2024-01,0.047401774397972114,19.520855838589398,7.798560202788339,27964.37,0.9089575535050505,0.6357638888888888,Monitor / test
2024-02-18,Google Ads,Video,Fintech,Canada,165470,4136,0.025,0.82,3391.52,56,60.56,12113.24,3.57,2024-02,0.013539651837524178,20.496283314195928,2.9287330754352032,8721.72,0.7200154541642038,0.2429722222222222,Reduce spend
2024-05-11,Meta Ads,Search,EdTech,USA,112596,2668,0.0237,1.2,3201.6,39,82.09,10899.61,3.4,2024-05,0.01461769115442279,28.434402643077906,4.0853110944527735,7698.01,0.7062647195633605,0.22033333333333333,Reduce spend
2024-07-03,Google Ads,Video,EdTech,Canada,82604,5146,0.0623,2.88,14820.48,75,197.61,11977.45,0.81,2024-07,0.014574426739214923,179.41600890998012,2.327526233968131,-2843.029999999999,-0.23736521546739905,0.21870833333333334,Reduce spend
2024-06-25,Google Ads,Display,Healthcare,UAE,162454,4337,0.0267,1.57,6809.09,329,20.7,13568.06,1.99,2024-06,0.07585888863269541,41.91395718172529,3.128443624625317,6758.969999999999,0.4981530152431519,0.5306388888888889,Monitor / test
2024-10-20,TikTok Ads,Shopping,E-commerce,UK,143667,6852,0.0477,1.13,7742.76,142,54.53,19589.64,2.53,2024-10,0.02072387624051372,53.89379607007873,2.858966725043783,11846.88,0.604752307852518,0.3327361111111111,Monitor / test
2024-02-16,Google Ads,Video,Healthcare,Australia,83702,3900,0.0466,2.18,8502.0,60,141.7,11812.78,1.39,2024-02,0.015384615384615385,101.5746338199804,3.028917948717949,3310.7800000000007,0.2802710284962558,0.2208055555555556,Reduce spend
2024-02-12,TikTok Ads,Video,Fintech,USA,41497,3299,0.0795,0.65,2144.35,112,19.15,6822.75,3.18,2024-02,0.033949681721733856,51.67481986649637,2.06812670506214,4678.4,0.6857059103733831,0.5425138888888889,Monitor / test
2024-05-26,Google Ads,Search,Fintech,UAE,88442,2485,0.0281,2.89,7181.65,69,104.08,12989.18,1.81,2024-05,0.027766599597585512,81.20180457248819,5.227034205231388,5807.530000000001,0.44710520602532267,0.22340277777777778,Reduce spend
2024-02-23,Google Ads,Shopping,SaaS,UAE,143723,4254,0.0296,1.14,4849.56,281,17.26,41783.61,8.62,2024-02,0.06605547719793135,33.74240726953932,9.82219322990127,36934.05,0.8839363089977147,0.6990555555555554,Scale budget
2024-10-15,Meta Ads,Search,SaaS,UK,30392,1325,0.0436,1.31,1735.75,101,17.19,3539.63,2.04,2024-10,0.07622641509433963,57.112068965517246,2.6714188679245283,1803.88,0.5096238872424519,0.6199444444444445,Monitor / test
2024-05-10,Google Ads,Video,E-commerce,India,94412,4786,0.0507,1.29,6173.94,343,18.0,93767.6,15.19,2024-05,0.07166736314249895,65.39359403465662,19.59206017551191,87593.66,0.9341570009256929,0.8564583333333333,Scale budget
2024-05-21,Google Ads,Video,EdTech,UK,56305,1644,0.0292,1.65,2712.6,126,21.53,24269.48,8.95,2024-05,0.07664233576642336,48.17689370393393,14.762457420924575,21556.88,0.8882299909186353,0.7366388888888888,Scale budget
2024-09-29,TikTok Ads,Display,SaaS,Germany,142456,9943,0.0698,0.91,9048.13,266,34.02,72736.17,8.04,2024-09,0.02675248918837373,63.51526085247374,7.31531429146133,63688.04,0.8756034308652766,0.5937638888888889,Monitor / test
2024-12-26,Meta Ads,Display,EdTech,Australia,27169,546,0.0201,1.08,589.68,15,39.31,1578.78,2.68,2024-12,0.027472527472527472,21.704148109978284,2.8915384615384614,989.1,0.6264964086193137,0.27391666666666664,Reduce spend
2024-09-15,Google Ads,Video,SaaS,Germany,127179,5125,0.0403,2.22,11377.5,87,130.78,5905.23,0.52,2024-09,0.016975609756097562,89.46052414313684,1.15224,-5472.27,-0.9266819412622371,0.16472222222222221,Reduce spend
2024-07-18,Google Ads,Shopping,Fintech,USA,20797,846,0.0407,1.08,913.68,56,16.32,11660.97,12.76,2024-07,0.06619385342789598,43.93325960475068,13.783652482269503,10747.289999999999,0.9216463124422754,0.7916666666666665,Scale budget
2024-08-13,Meta Ads,Shopping,E-commerce,USA,188201,5627,0.0299,1.88,10578.76,77,137.39,14242.93,1.35,2024-08,0.01368402345832593,56.20990324174686,2.5311764705882354,3664.17,0.2572623750871485,0.14304166666666665,Reduce spend
2024-06-03,TikTok Ads,Shopping,E-commerce,Canada,77726,2557,0.0329,0.49,1252.93,37,33.86,2932.31,2.34,2024-06,0.014470082127493155,16.119831201914415,1.1467774736018772,1679.3799999999999,0.5727157087756751,0.2779861111111111,Reduce spend
2024-03-10,Meta Ads,Search,EdTech,Australia,23123,286,0.0124,1.21,346.06,3,115.35,585.7,1.69,2024-03,0.01048951048951049,14.966051117934525,2.047902097902098,239.64000000000004,0.4091514427181151,0.08609722222222221,Reduce spend
2024-04-06,Google Ads,Search,SaaS,Canada,86689,3727,0.043,1.16,4323.32,276,15.66,76876.24,17.78,2024-04,0.07405419908773812,49.871610008190196,20.62684196404615,72552.92000000001,0.9437625981707743,0.857013888888889,Scale budget
2024-05-17,Google Ads,Search,Healthcare,USA,159251,9172,0.0576,2.84,26048.48,407,64.0,30602.6,1.17,2024-05,0.04437418229393807,163.5687060049858,3.3365242040994327,4554.119999999999,0.14881480658506138,0.38311111111111107,Monitor / test
2024-01-13,Meta Ads,Display,E-commerce,UK,70180,736,0.0105,1.4,1030.4,45,22.9,2168.72,2.1,2024-01,0.06114130434782609,14.68224565403249,2.9466304347826084,1138.3199999999997,0.5248810358183629,0.40765277777777775,Monitor / test
2024-09-16,Google Ads,Video,Fintech,Canada,83466,4089,0.049,2.26,9241.14,108,85.57,12521.2,1.35,2024-09,0.02641232575201761,110.71741787074976,3.062166788945953,3280.0600000000013,0.2619605149666167,0.2849305555555556,Reduce spend
2024-11-13,Meta Ads,Display,SaaS,India,137602,2641,0.0192,0.59,1558.19,179,8.7,52473.54,33.68,2024-11,0.06777735706171904,11.323890641124404,19.86881484286255,50915.35,0.9703052243092423,0.759361111111111,Scale budget
2024-09-03,TikTok Ads,Video,SaaS,UAE,64222,2067,0.0322,1.89,3906.63,68,57.45,14851.97,3.8,2024-09,0.03289791969037252,60.8300893774719,7.185278180938558,10945.34,0.7369621673084447,0.3755277777777778,Monitor / test
2024-07-08,TikTok Ads,Shopping,Healthcare,India,116739,4319,0.037,0.34,1468.46,306,4.8,46873.98,31.92,2024-07,0.0708497337346608,12.579001019367993,10.85297059504515,45405.520000000004,0.9686721716397882,0.8618333333333333,Scale budget
2024-12-30,Meta Ads,Shopping,Healthcare,USA,50869,890,0.0175,1.08,961.2,61,15.76,16803.54,17.48,2024-12,0.06853932584269663,18.895594566435356,18.88038202247191,15842.34,0.9427977676132528,0.7180972222222223,Scale budget
2024-12-02,Meta Ads,Search,EdTech,Germany,127155,3089,0.0243,1.25,3861.25,95,40.64,23894.64,6.19,2024-12,0.030754289414049854,30.36648185285675,7.73539656846876,20033.39,0.8384051820826762,0.41977777777777775,Monitor / test
2024-03-26,Google Ads,Video,EdTech,Germany,162883,8974,0.0551,2.38,21358.12,292,73.14,80812.08,3.78,2024-03,0.03253844439491865,131.1255318234561,9.005134833964787,59453.96000000001,0.7357063448929914,0.44170833333333337,Monitor / test
2024-01-17,TikTok Ads,Search,SaaS,Canada,115716,7394,0.0639,1.16,8577.04,242,35.44,49142.56,5.73,2024-01,0.032729239924262916,74.1214698053856,6.646275358398701,40565.52,0.8254661539813961,0.5652777777777778,Monitor / test
2024-06-14,Google Ads,Video,EdTech,USA,40306,1176,0.0292,0.85,999.6,41,24.38,11838.48,11.84,2024-06,0.03486394557823129,24.800277874261898,10.066734693877551,10838.88,0.9155634845013887,0.575375,Monitor / test
2024-02-29,TikTok Ads,Search,Fintech,Canada,138025,9192,0.0666,0.64,5882.88,420,14.01,38810.35,6.6,2024-02,0.04569190600522193,42.62184386886433,4.222187771975631,32927.47,0.8484198158480921,0.7005000000000001,Scale budget
2024-02-05,Meta Ads,Video,SaaS,India,145510,5805,0.0399,1.04,6037.2,166,36.37,30713.7,5.09,2024-02,0.02859603789836348,41.48993196343894,5.290904392764858,24676.5,0.8034362515750301,0.46176388888888886,Monitor / test
2024-09-07,TikTok Ads,Display,Fintech,USA,168297,10535,0.0626,1.4,14749.0,561,26.29,30094.65,2.04,2024-09,0.053251067869008066,87.63673743441653,2.856635026103465,15345.650000000001,0.5099128914940031,0.5405138888888888,Monitor / test
2024-12-14,Meta Ads,Search,E-commerce,Australia,66157,1687,0.0255,1.3,2193.1,41,53.49,5082.94,2.32,2024-12,0.024303497332542976,33.14993122420908,3.013005334914048,2889.8399999999997,0.5685371064777471,0.24815277777777775,Reduce spend
2024-03-26,Meta Ads,Shopping,Fintech,India,115003,2921,0.0254,0.4,1168.4,36,32.46,4203.19,3.6,2024-03,0.012324546388223211,10.159734963435737,1.4389558370421087,3034.7899999999995,0.722020655740045,0.28550000000000003,Reduce spend
2024-01-19,Meta Ads,Shopping,Healthcare,USA,173292,7330,0.0423,1.88,13780.4,355,38.82,66981.68,4.86,2024-01,0.048431105047748974,79.52127045680125,9.138019099590721,53201.27999999999,0.7942661336652052,0.5433194444444445,Monitor / test
2024-01-07,Meta Ads,Video,EdTech,Germany,94440,2219,0.0235,1.93,4282.67,156,27.45,39424.24,9.21,2024-01,0.07030193780982424,45.34805167301991,17.76666967102298,35141.57,0.8913696243732283,0.6655555555555556,Scale budget
2024-06-24,Meta Ads,Video,Healthcare,India,93003,1283,0.0138,1.76,2258.08,49,46.08,1614.11,0.71,2024-06,0.03819173811379579,24.27964689311097,1.258074824629774,-643.97,-0.39896289596124185,0.19172222222222224,Reduce spend
2024-02-02,TikTok Ads,Video,E-commerce,USA,112294,9039,0.0805,0.99,8948.61,99,90.39,20435.34,2.28,2024-02,0.010952538997676734,79.68911963239354,2.26079654829074,11486.73,0.5621012422597323,0.312625,Reduce spend
2024-05-22,Meta Ads,Display,SaaS,USA,165321,4447,0.0269,1.56,6937.32,301,23.05,23975.23,3.46,2024-05,0.06768608050371036,41.962727058268456,5.391326737126152,17037.91,0.7106463629337445,0.5476388888888888,Monitor / test
2024-11-11,TikTok Ads,Video,Healthcare,USA,137895,5901,0.0428,1.34,7907.34,379,20.86,86835.97,10.98,2024-11,0.06422640230469412,57.34319590993147,14.71546687002203,78928.63,0.9089393485211256,0.7630972222222221,Scale budget
2024-02-27,TikTok Ads,Display,E-commerce,Germany,7978,557,0.0699,0.61,339.77,34,9.99,6686.61,19.68,2024-02,0.06104129263913824,42.588368012033094,12.00468581687612,6346.84,0.9491865085596439,0.8787222222222222,Scale budget
2024-02-08,TikTok Ads,Display,Fintech,Germany,113994,4320,0.0379,0.77,3326.4,142,23.43,25985.24,7.81,2024-02,0.03287037037037037,29.18048318332544,6.015101851851853,22658.84,0.8719888675263341,0.5641666666666667,Monitor / test
2024-02-16,Google Ads,Search,EdTech,UAE,90794,5638,0.0621,3.1,17477.8,217,80.54,54642.18,3.13,2024-02,0.038488825824760556,192.49950437253563,9.691766583894998,37164.380000000005,0.6801408728568298,0.44709722222222226,Monitor / test
2024-12-20,Meta Ads,Display,Healthcare,Australia,118694,2338,0.0197,2.26,5283.88,76,69.52,6774.6,1.28,2024-12,0.032506415739948676,44.51682477631557,2.897604790419162,1490.7200000000003,0.22004546393883037,0.19215277777777778,Reduce spend
2024-07-17,Google Ads,Shopping,Healthcare,UAE,99805,1936,0.0194,1.4,2710.4,112,24.2,29346.97,10.83,2024-07,0.05785123966942149,27.15695606432544,15.158558884297522,26636.57,0.907642935539853,0.6155833333333333,Monitor / test
2024-01-30,Google Ads,Search,Fintech,Canada,187156,3986,0.0213,2.39,9526.54,269,35.41,34393.23,3.61,2024-01,0.0674862017059709,50.90160080360769,8.628507275464125,24866.690000000002,0.7230111856315908,0.49587499999999995,Monitor / test
2024-08-04,TikTok Ads,Video,EdTech,UAE,120152,4613,0.0384,0.97,4474.61,108,41.43,27205.77,6.08,2024-08,0.023412096249729026,37.24124442372994,5.89763060914806,22731.16,0.8355271694203105,0.45187499999999997,Monitor / test
2024-12-16,Google Ads,Search,Fintech,UK,117458,6824,0.0581,2.01,13716.24,251,54.65,12200.18,0.89,2024-12,0.036781946072684646,116.77569854756594,1.7878341148886283,-1516.0599999999995,-0.12426537969111927,0.3444305555555556,Monitor / test
2024-06-22,Meta Ads,Video,EdTech,Australia,35398,1044,0.0295,0.45,469.8,20,23.49,1596.24,3.4,2024-06,0.019157088122605363,13.27193626758574,1.5289655172413794,1126.44,0.7056833558863329,0.34977777777777774,Monitor / test
2024-03-30,TikTok Ads,Video,Healthcare,India,98386,7556,0.0768,0.35,2644.6,385,6.87,43735.3,16.54,2024-03,0.05095288512440445,26.87984062773159,5.7881551085230285,41090.700000000004,0.9395316826453689,0.8411388888888888,Scale budget
2024-08-06,Meta Ads,Video,E-commerce,Canada,70133,2293,0.0327,1.04,2384.72,75,31.8,14249.95,5.98,2024-08,0.03270824247710423,34.00282320733463,6.214544265154819,11865.230000000001,0.8326506408794417,0.4830972222222222,Monitor / test
